IRO_INSTITUTION,PERSON_UID,ID_NUMBER,AGE,CITIZENSHIP_DESC,ETHNICITY,ETHNICITY_DESC,IS_WHITE,GENDER,IS_NON_BINARY,HAWAIIAN_IRO,DEGREE,DEPARTMENT,EDLVL_IRO,FT_PT_STAT,MAJOR_IRO,MAJOR_DESC_IRO,PROGRAM,PROGRAM_DESC
MAN,1761292,24127892,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,CEE,SR,FT,CNST,Construction Engineering,CNST-BS,Construction Engineering-BS
MAN,1761347,24128518,20,US Citizen,FI,Filipino,0,F,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
HIL,1780116,24316653,24,US Citizen,HS,Hispanic,0,F,1,N,BA,NATS,SR,PT,BIOL,Biology,BA-BIOL,Biology-BA
MAN,1780277,24318349,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1779666,24312164,25,Resident Alien,CH,Chinese,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1793715,24901185,21,US Citizen,JP,Japanese,0,M,1,N,BS,MATH,SR,FT,MATH,Mathematics,MATH-BS,Mathematics-BS
HIL,1807908,24587286,23,Non-Citizen,JP,Japanese,0,F,1,N,BS,NATS,SR,FT,BIOL,Biology,BS-BIOL,Biology-BS
MAN,1821671,24727340,21,Resident Alien,MA,Mixed Asian,0,M,1,N,BA,ICS,SR,FT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1821729,24728025,19,US Citizen,FI,Filipino,0,M,1,N,BS,EE,JR,FT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
MAN,1821411,24724754,20,Resident Alien,MX,Mixed Race (2 or more),0,F,1,N,BS,SLSC,JR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
MAN,1821470,24725334,21,US Citizen,JP,Japanese,0,F,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1821476,24725392,20,Non-Citizen,JP,Japanese,0,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1837180,24882281,20,US Citizen,CH,Chinese,0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1836815,24878242,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ME,JR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1845644,24966428,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
HIL,1845849,24968775,21,US Citizen,HS,Hispanic,0,F,1,N,BS,NATS,JR,FT,MARE,Marine Science,BS-MARE,Marine Science-BS
HIL,1846092,24971205,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,BIOL,JR,PT,BIOL,Biology,BS-BIOL-BMD1,"Biology-Cell,Moleclr&Biomed-BS"
MAN,1846430,24974592,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,CHEM,SR,FT,CHEM,Chemistry,CHEM-BS,Chemistry-BS
MAN,1845135,24961968,21,US Citizen,MA,Mixed Asian,0,M,1,N,BA,SLSC,JR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1845343,24963944,17,Resident Alien,MX,Mixed Race (2 or more),0,F,1,N,BA,ACM,JR,PT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1858179,25090398,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1857009,25079178,21,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1857068,25079267,21,US Citizen,VI,Vietnamese,0,M,1,N,BS,CHEM,SR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,1857187,25080170,19,US Citizen,JP,Japanese,0,F,1,N,BS,HNFA,JR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1872318,25230994,22,US Citizen,AA,African American or Black,0,M,1,N,BS,SLSC,SR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
HIL,1870912,25217249,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,MARE,JR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
HIL,1882274,25330661,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,MATH,JR,FT,MATH,Mathematics,BA-MATH1,Mathematics-BA
MAN,1882564,25333671,19,Resident Alien,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
HIL,1894884,25454707,25,US Citizen,CA,Caucasian or White,1,F,1,N,BS,MARE,SR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
MAN,1894972,25455552,21,US Citizen,FI,Filipino,0,N,0,N,BS,CHEM,JR,PT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,1895517,25461050,19,Non-Citizen,FI,Filipino,0,N,0,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
HIL,1895500,25460889,20,US Citizen,AI,Amer Indian or Alaskan Native,0,F,1,N,BS,MARE,JR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
MAN,1901751,25523609,20,US Citizen,MA,Mixed Asian,0,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1901965,25525784,25,US Citizen,CA,Caucasian or White,1,M,1,N,BS,PA,SR,PT,ASTP,Astrophysics,ASTP-BS,Astrophysics-BS
HIL,1901987,25526005,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,BIOL,JR,FT,BIOL,Biology,BS-BIOL-BMD1,"Biology-Cell,Moleclr&Biomed-BS"
MAN,1901146,25517543,19,US Citizen,CA,Caucasian or White,1,F,1,N,BA,SLSC,JR,FT,BIOL,Biology,BIOL-BA,Biology-BA
WOA,1909516,25599156,25,US Citizen,CA,Caucasian or White,1,F,1,N,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-VGD,BA-Creative Media-VGD
MAN,1921043,25711423,20,US Citizen,FI,Filipino,0,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1920383,25706161,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,EE,SR,FT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
MAN,1932229,25822401,19,US Citizen,NO,No Data,0,F,1,N,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1987713,26384400,19,US Citizen,FI,Filipino,0,M,1,N,BA,SLSC,JR,FT,BIOL,Biology,BIOL-BA,Biology-BA
HIL,1998087,26492271,32,US Citizen,CA,Caucasian or White,1,N,0,N,BA,PHYS,JR,FT,PHYS,Physics,BA-PHYS1,Physics-BA
MAN,1997670,26487712,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,SLSC,SR,FT,BOT,Botany,BOT-BS,Botany-BS
HIL,164646,11069124,39,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,MATH,SR,PT,MATH,Mathematics,BA-MATH-TCH1,Mathematics-Teaching-BA
HIL,1403897,19816537,28,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SOCS,JR,FT,ENSC,Environmental Science,BS-ENSC,Environmental Science-BS
MAN,1526489,21645764,27,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BA,ICS,SR,PT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1529630,21678433,26,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1665022,23112434,22,US Citizen,FI,Filipino,0,F,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
WOA,1665092,23113132,23,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-COMN,BA-Creative Media-COMN
MAN,1718830,23693827,23,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
WOA,1720016,23706659,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-DM,BA-Creative Media-DM
MAN,1739299,23905206,23,US Citizen,CA,Caucasian or White,1,M,1,N,BS,OEST,SR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1759411,24109173,19,Resident Alien,FI,Filipino,0,F,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1759423,24109291,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,HNFA,SR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1759443,24109492,22,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,OEST,SR,PT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1760447,24119540,23,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1760648,24121613,23,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1760750,24122541,24,Resident Alien,CH,Chinese,0,M,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1776469,24280104,26,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,PA,SR,PT,PHYS,Physics,PHYS-BA,Physics-BA
MAN,1792479,24437368,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,PA,SR,FT,ASTP,Astrophysics,ASTP-BS,Astrophysics-BS
MAN,1792560,24438184,22,US Citizen,JP,Japanese,0,M,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1792577,24439054,21,US Citizen,FI,Filipino,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1791837,24431383,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,HNFA,JR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1806370,24574415,23,Resident Alien,JP,Japanese,0,F,1,N,BS,EE,SR,PT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1805900,24567303,22,US Citizen,FI,Filipino,0,M,1,N,BA,ACM,SR,PT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1806133,24569615,22,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1804534,24553488,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1819864,24708927,20,US Citizen,CA,Caucasian or White,1,F,1,N,BS,OEST,JR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1820012,24710516,23,US Citizen,OA,Other Asian,0,F,1,N,BA,CHEM,JR,PT,CHEM,Chemistry,CHEM-BA,Chemistry-BA
HIL,1835344,24863378,21,US Citizen,CA,Caucasian or White,1,F,1,N,BA,NATS,JR,FT,MARE,Marine Science,BA-MARE,Marine Science-BA
WOA,1844332,24954069,22,Resident Alien,FI,Filipino,0,F,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
WOA,1844615,24956364,24,US Citizen,CA,Caucasian or White,1,F,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-COMN,BA-Creative Media-COMN
MAN,1844823,24958883,22,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1855177,25060888,22,US Citizen,FI,Filipino,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1855367,25071768,21,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1869731,25205298,21,US Citizen,AA,African American or Black,0,F,1,N,BS,HNFA,SR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1870120,25208925,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,SLSC,JR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
MAN,1870229,25211212,21,US Citizen,FI,Filipino,0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1868941,25197601,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1869130,25199592,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,OEST,SR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
HIL,1881631,25324181,25,US Citizen,FI,Filipino,0,F,1,Y,BA,MATH,SR,FT,MATH,Mathematics,BA-MATH1,Mathematics-BA
MAN,1881929,25327185,20,US Citizen,CH,Chinese,0,M,1,N,BS,SLSC,JR,FT,MICR,Microbiology,MICR-BS,Microbiology-BS
HIL,1881985,25327736,30,Non-Citizen,CA,Caucasian or White,1,M,1,N,BA,NATS,SR,FT,BIOL,Biology,BA-BIOL,Biology-BA
MAN,1881172,25321521,19,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ERTH,SR,FT,ESCI,Earth Science,ESCI-BS,Earth Science-BS
MAN,1893006,25435791,23,US Citizen,KO,Korean,0,M,1,N,BS,PA,SR,FT,PHYS,Physics,PHYS-BS,Physics-BS
HIL,1893322,25439056,19,US Citizen,FI,Filipino,0,M,1,N,BA,BIOL,JR,FT,BIOL,Biology,BA-BIOL1,Biology-BA
MAN,1893361,25439458,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1892576,25431356,20,US Citizen,JP,Japanese,0,M,1,N,BS,EE,JR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1892588,25431480,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ENGR,JR,FT,PREN,Pre-Engineering,PREN-BS(40),Pre-Engineering-BS
MAN,1892768,25433303,19,US Citizen,CH,Chinese,0,M,1,N,BA,MATH,JR,PT,MATH,Mathematics,MATH-BA,Mathematics-BA
MAN,1900215,25508254,25,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,PA,SR,FT,PHYS,Physics,PHYS-BS,Physics-BS
MAN,1900954,25515550,25,US Citizen,HS,Hispanic,0,F,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
WOA,1899706,25503334,20,US Citizen,CH,Chinese,0,F,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1908079,25737764,19,US Citizen,CA,Caucasian or White,1,F,1,N,BS,HNFA,JR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1919054,25693091,20,US Citizen,MA,Mixed Asian,0,F,1,N,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1930327,25803316,20,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,MICR,SR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
MAN,1939777,25897793,27,US Citizen,FI,Filipino,0,F,1,N,BS,CHEM,SR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,1996182,26472541,24,US Citizen,IN,Asian Indian,0,M,1,N,BS,ERTH,SR,FT,ESCI,Earth Science,ESCI-BS,Earth Science-BS
MAN,854599,15591797,35,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,OEST,SR,PT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1397986,19749108,28,US Citizen,CH,Chinese,0,F,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1388443,19642020,29,US Citizen,JP,Japanese,0,F,1,N,BS,MEDT,SR,PT,MEDT,Medical Technology,MEDT-BS,Medical Technology-BS
MAN,1389839,19656696,27,US Citizen,MA,Mixed Asian,0,F,1,N,BS,EE,SR,PT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
MAN,1521032,21591318,26,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1524538,21626614,25,US Citizen,FI,Filipino,0,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
WOA,1573416,22139514,24,US Citizen,MA,Mixed Asian,0,F,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-DM,BA-Creative Media-DM
MAN,1623533,22670942,24,US Citizen,JP,Japanese,0,M,1,N,BS,TPSS,SR,FT,TAE,Trop Agriculture & Environment,TAE-BS,Trop Ag & the Environment-BS
MAN,1659291,23049782,24,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
WOA,1662912,23090425,21,US Citizen,FI,Filipino,0,N,0,N,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1658622,23043029,35,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ENGR,SR,PT,ENGS,Engineering Science,ENGS-BS,Engineering Science-BS
HIL,1658720,23044000,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,NATS,SR,FT,BIOL,Biology,BS-BIOL-BMD5,"BS-BIOL-Cell,Moleclr&BiomedSci"
WOA,1689526,23371667,24,US Citizen,FI,Filipino,0,M,1,N,BA,ACMW,SR,PT,CM,Creative Media,BA-CM-DM,BA-Creative Media-DM
MAN,1688470,23360304,24,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,ICS,JR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1688779,23363716,24,US Citizen,MA,Mixed Asian,0,M,1,N,BS,EE,SR,PT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1688811,23363998,24,US Citizen,MA,Mixed Asian,0,F,1,N,BA,CHEM,SR,FT,CHEM,Chemistry,CHEM-BA,Chemistry-BA
MAN,1713732,23635095,23,US Citizen,MA,Mixed Asian,0,M,1,N,BS,CEE,SR,PT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1735915,23872106,23,US Citizen,FI,Filipino,0,M,1,N,BA,PA,SR,PT,PHYS,Physics,PHYS-BA,Physics-BA
MAN,1775484,24270069,22,US Citizen,JP,Japanese,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1774064,24255934,23,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1775115,24266292,22,US Citizen,MA,Mixed Asian,0,F,1,N,BS,SLSC,SR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1772663,24242506,22,US Citizen,KO,Korean,0,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1772669,24242570,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,SLSC,SR,PT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1790608,24419092,22,US Citizen,JP,Japanese,0,M,1,N,BS,SLSC,SR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1789653,24409998,22,US Citizen,JP,Japanese,0,M,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1789886,24412246,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1802690,24534574,22,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1803093,24539011,22,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1803127,24539442,22,US Citizen,CA,Caucasian or White,1,M,1,N,BS,OEST,SR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
WOA,1818709,24697394,22,US Citizen,MA,Mixed Asian,0,M,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1818737,24697684,19,US Citizen,CA,Caucasian or White,1,F,1,N,BS,CHEM,SR,FT,CHEM,Chemistry,CHEM-BS,Chemistry-BS
MAN,1833036,24840532,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1832102,24830870,21,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
HIL,1829568,24806386,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,NATS,SR,FT,ASTR,Astronomy,BS-ASTR,Astronomy-BS
MAN,1843423,24944609,21,US Citizen,JP,Japanese,0,F,1,N,BS,HNFA,SR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1842433,24934813,21,US Citizen,MA,Mixed Asian,0,M,1,N,BS,CHEM,SR,FT,CHEM,Chemistry,CHEM-BS,Chemistry-BS
MAN,1854834,25057573,19,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,SLSC,JR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1853976,25054209,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1854017,25053894,20,US Citizen,HS,Hispanic,0,N,0,N,BA,ACM,JR,PT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1879994,25308087,22,US Citizen,FI,Filipino,0,M,1,N,BA,ICS,JR,FT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1880298,25311020,21,US Citizen,CA,Caucasian or White,1,M,1,N,BS,PA,JR,FT,PHYS,Physics,PHYS-BS,Physics-BS
HIL,1879108,25299282,34,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SOCS,SR,PT,ENSC,Environmental Science,BS-ENSC,Environmental Science-BS
MAN,1891548,25420884,20,US Citizen,JP,Japanese,0,F,1,N,BS,HNFA,JR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
HIL,1892000,25425640,20,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,CHEM,JR,FT,CHEM,Chemistry,BS-CHEM,Chemistry-BS
MAN,1899648,25502754,20,US Citizen,FI,Filipino,0,F,1,N,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1906468,25570618,22,US Citizen,CA,Caucasian or White,1,N,0,N,BS,SLSC,SR,PT,MICR,Microbiology,MICR-BS,Microbiology-BS
HIL,1906149,25567191,20,US Citizen,CA,Caucasian or White,1,F,1,N,BS,MARE,SR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
HIL,1917746,25680289,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SOCS,JR,FT,ENSC,Environmental Science,BS-ENSC,Environmental Science-BS
MAN,1917134,25673912,30,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1928811,25787998,19,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
HIL,1938219,25882194,25,US Citizen,CA,Caucasian or White,1,F,1,N,BS,MARE,SR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
MAN,1938270,25882716,20,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
WOA,1938382,25883578,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,MNHS,JR,FT,NSCI,Natural Science,BS-NSCI-AM,BS-Natural Science-AppliedMath
MAN,1382217,19571194,28,US Citizen,FI,Filipino,0,M,1,N,BS,EE,SR,FT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
WOA,1384831,19601989,28,US Citizen,CH,Chinese,0,F,1,N,BA,ACMW,SR,PT,CM,Creative Media,BA-CM-VGD,BA-Creative Media-VGD
MAN,1515918,21536992,31,US Citizen,VI,Vietnamese,0,M,1,N,BS,ENGR,JR,PT,PREN,Pre-Engineering,PREN-BS(40),Pre-Engineering-BS
MAN,1508168,21454797,27,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1508376,21456900,30,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,SR,FT,MICR,Microbiology,MICR-BS,Microbiology-BS
MAN,1568233,22087148,26,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1569162,22096182,22,US Citizen,FI,Filipino,0,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1657733,23033315,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,MATH,SR,FT,MATH,Mathematics,MATH-BS,Mathematics-BS
MAN,1656895,23024479,24,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,BIOL,SR,PT,BIOL,Biology,BIOL-BA,Biology-BA
HIL,1654340,22998594,24,US Citizen,FI,Filipino,0,M,1,N,BA,MATH,SR,FT,MATH,Mathematics,BA-MATH-TCH1,Mathematics-Teaching-BA
MAN,1655215,23007364,24,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,SLSC,JR,PT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1684369,23357704,24,US Citizen,FI,Filipino,0,F,1,N,BS,MBBE,SR,FT,BENG,Biological Engineering,BENG-BS,Biological Engineering-BS
MAN,1711076,23605622,23,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ME,JR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1712637,23623063,23,US Citizen,KO,Korean,0,M,1,N,BA,ICS,SR,PT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1710543,23600234,24,US Citizen,CH,Chinese,0,M,1,N,BS,ME,SR,PT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1734782,23860395,32,US Citizen,CA,Caucasian or White,1,M,1,N,BA,SLSC,JR,FT,BIOL,Biology,BIOL-BA,Biology-BA
